Age,Perplexity,Condition
6 Months,632.1834679152701,Finetuned
6 Months,141636.35630423282,Finetuned
6 Months,1164.5189498265065,Finetuned
6 Months,3100.989070708714,Finetuned
6 Months,200650.73163917972,Finetuned
6 Months,667772.6897084842,Finetuned
6 Months,45.95736894839193,Finetuned
6 Months,113.70021941265945,Finetuned
6 Months,95.15686433588739,Finetuned
6 Months,67.43370210419486,Finetuned
6 Months,77.66043638421364,Finetuned
6 Months,15828.646466584418,Finetuned
6 Months,8403.789283404412,Finetuned
6 Months,378689.51680796355,Finetuned
6 Months,112889.29224699276,Finetuned
6 Months,652049.990568142,Finetuned
6 Months,2007557.2397855804,Finetuned
6 Months,1252230.2815631542,Finetuned
6 Months,18511.246180678412,Finetuned
6 Months,52302.40282755181,Finetuned
6 Months,693.8570032103422,Finetuned
6 Months,2428.00004256008,Finetuned
6 Months,201.90849466988968,Finetuned
6 Months,140.6955772628462,Finetuned
6 Months,982410.7492459851,Finetuned
6 Months,78.10742755706461,Finetuned
6 Months,295442.7940987611,Finetuned
6 Months,42.41632540975687,Finetuned
6 Months,1868447.6586424985,Finetuned
6 Months,411.9805199633482,Finetuned
6 Months,608.7539398589058,Finetuned
6 Months,3749.349706251852,Finetuned
6 Months,8732.884757106096,Finetuned
6 Months,138.35659386442063,Finetuned
6 Months,1830757.552405557,Finetuned
6 Months,1173.5024109254923,Finetuned
6 Months,574.2963770369968,Finetuned
6 Months,40932.96039362206,Finetuned
6 Months,90.42647644632808,Finetuned
6 Months,660.8175769476769,Finetuned
6 Months,4184052.723746284,Finetuned
6 Months,633.3692715218931,Finetuned
6 Months,127164.13207820657,Finetuned
6 Months,633.3692715218931,Finetuned
6 Months,130.38629160651033,Finetuned
6 Months,10504.93724399146,Finetuned
6 Months,158.85589263120272,Finetuned
6 Months,18899.07985637394,Finetuned
6 Months,28969.151934286827,Finetuned
6 Months,1006891.2366507577,Finetuned
6 Months,43.03751108945625,Finetuned
6 Months,114.59023276437689,Finetuned
6 Months,69893.36682016027,Finetuned
6 Months,3703.8171052658527,Finetuned
6 Months,17291666.613130797,Finetuned
6 Months,165853.13651145596,Finetuned
6 Months,114960.37656046318,Finetuned
6 Months,114.2756606578485,Finetuned
6 Months,42.36804387266733,Finetuned
6 Months,104.78676451975261,Finetuned
6 Months,242.93665068542708,Finetuned
6 Months,2051902.3900806755,Finetuned
6 Months,4184052.723746284,Finetuned
6 Months,1302715.8735584046,Finetuned
6 Months,176.37580223384413,Finetuned
6 Months,1868447.6586424985,Finetuned
6 Months,95.98842209563016,Finetuned
6 Months,1372.0385506553405,Finetuned
6 Months,42.23573157184487,Finetuned
6 Months,10504.93724399146,Finetuned
6 Months,330.2358419190712,Finetuned
6 Months,7973.015481163005,Finetuned
6 Months,1336496.5191195484,Finetuned
6 Months,5107908.11024206,Finetuned
6 Months,202.33767374503904,Finetuned
6 Months,76939.18386646158,Finetuned
6 Months,365.92002505165294,Finetuned
6 Months,818.7087352013647,Finetuned
6 Months,124.18916830478297,Finetuned
6 Months,3705.5129663060875,Finetuned
6 Months,168137.51417572558,Finetuned
6 Months,312.3367629155949,Finetuned
6 Months,2547.505078469436,Finetuned
6 Months,933.5464197610509,Finetuned
6 Months,199.8880831315097,Finetuned
6 Months,1006891.2366507577,Finetuned
6 Months,1212.051336836038,Finetuned
6 Months,153.10005931092675,Finetuned
6 Months,418.40162767447856,Finetuned
6 Months,176469.6184229896,Finetuned
6 Months,2007557.2397855804,Finetuned
6 Months,886.9142795682145,Finetuned
6 Months,105.86166735344608,Finetuned
6 Months,1969.2174739112015,Finetuned
6 Months,127164.13207820657,Finetuned
6 Months,281.0000306166515,Finetuned
6 Months,76939.18386646158,Finetuned
6 Months,108797.5682700726,Finetuned
6 Months,1336496.5191195484,Finetuned
6 Months,288.08104973953783,Finetuned
6 Months,2751.573128641773,Finetuned
6 Months,849.2938755812096,Finetuned
6 Months,18712.72186541634,Finetuned
6 Months,10504.93724399146,Finetuned
6 Months,226.73952665055282,Finetuned
6 Months,14448.574249428832,Finetuned
6 Months,841.6032024391143,Finetuned
6 Months,1127.8011717013408,Finetuned
6 Months,7012.581140525729,Finetuned
6 Months,501.3649457206339,Finetuned
6 Months,201251.91250463124,Finetuned
6 Months,385612.00521787256,Finetuned
6 Months,2215.484880759891,Finetuned
6 Months,112.34294329844553,Finetuned
6 Months,37956.24975249164,Finetuned
6 Months,1336496.5191195484,Finetuned
6 Months,76939.18386646158,Finetuned
6 Months,3871.695897696733,Finetuned
6 Months,131.0769292634289,Finetuned
6 Months,30756.41045590902,Finetuned
6 Months,8638.340723159583,Finetuned
6 Months,1336496.5191195484,Finetuned
6 Months,2554513.0909004253,Finetuned
6 Months,4184052.723746284,Finetuned
6 Months,34183.42103119159,Finetuned
6 Months,110655.78335381122,Finetuned
6 Months,450.59051887450096,Finetuned
6 Months,2596.3210430306544,Finetuned
6 Months,33.66322715580542,Finetuned
6 Months,1734.7749046569938,Finetuned
6 Months,242.93665068542708,Finetuned
6 Months,634.2765667863249,Finetuned
6 Months,657.5495651151732,Finetuned
6 Months,37051.79150762961,Finetuned
6 Months,26171.847135177566,Finetuned
6 Months,2547.505078469436,Finetuned
6 Months,5748.616173750283,Finetuned
6 Months,47.249634012477905,Finetuned
6 Months,110860.48878918693,Finetuned
6 Months,20460.069381970647,Finetuned
6 Months,1280.9482850648378,Finetuned
6 Months,6175.958078624202,Finetuned
6 Months,36264.45467227377,Finetuned
6 Months,188.56500948151583,Finetuned
6 Months,12002.874246042966,Finetuned
6 Months,56.60177278969342,Finetuned
6 Months,263.326392421743,Finetuned
6 Months,10.397108102624665,Finetuned
6 Months,31.92283823582075,Finetuned
6 Months,369.84166079443327,Finetuned
6 Months,1279.9561134341345,Finetuned
6 Months,95.2313527488147,Finetuned
6 Months,75.13101209280767,Finetuned
6 Months,402.86880915710253,Finetuned
6 Months,16868.060222108576,Finetuned
6 Months,256.9137401108347,Finetuned
6 Months,414.5420731529201,Finetuned
6 Months,668227.5466439369,Finetuned
6 Months,167.71694993240374,Finetuned
6 Months,13890.50034208698,Finetuned
6 Months,1252230.2815631542,Finetuned
6 Months,4184052.723746284,Finetuned
6 Months,604.9879785368998,Finetuned
6 Months,28969.151934286827,Finetuned
6 Months,1351.8592484663325,Finetuned
6 Months,267.12216191358317,Finetuned
6 Months,437.4895326549624,Finetuned
6 Months,13241.394812286342,Finetuned
6 Months,419.6308117942874,Finetuned
6 Months,81.49920623831709,Finetuned
6 Months,10504.93724399146,Finetuned
6 Months,381.0841983593606,Finetuned
6 Months,1252230.2815631542,Finetuned
6 Months,96.83555778657261,Finetuned
6 Months,2935.4059049619304,Finetuned
6 Months,13052.651329713477,Finetuned
6 Months,85699.68518732493,Finetuned
6 Months,32091.228138671948,Finetuned
6 Months,67115.99726487766,Finetuned
6 Months,378689.51680796355,Finetuned
6 Months,188.1036823810941,Finetuned
6 Months,1207.8114073724703,Finetuned
6 Months,351.8384263936023,Finetuned
6 Months,10504.93724399146,Finetuned
6 Months,52.826936778595716,Finetuned
6 Months,1075.2885202716304,Finetuned
6 Months,523.4810902585166,Finetuned
6 Months,972.245314992313,Finetuned
6 Months,6877.050477878934,Finetuned
6 Months,5126.459400777482,Finetuned
6 Months,1252230.2815631542,Finetuned
6 Months,299300.49228373426,Finetuned
6 Months,418.40162767447856,Finetuned
6 Months,23007.97715719548,Finetuned
6 Months,166.74362652244176,Finetuned
6 Months,1823.1052175485809,Finetuned
6 Months,81.49839014355524,Finetuned
6 Months,1868447.6586424985,Finetuned
6 Months,9596.449306463935,Finetuned
6 Months,2101.0204462322654,Finetuned
6 Months,431.4007974187905,Finetuned
6 Months,822.5623442599258,Finetuned
6 Months,187.15049695909906,Finetuned
6 Months,8050.690211529796,Finetuned
6 Months,127164.13207820657,Finetuned
6 Months,1442.085592107689,Finetuned
6 Months,1147.402144312429,Finetuned
6 Months,25703.947847420302,Finetuned
6 Months,697946.220818195,Finetuned
6 Months,937034.0779875838,Finetuned
6 Months,841.6032024391143,Finetuned
6 Months,1006891.2366507577,Finetuned
6 Months,974.5572645052454,Finetuned
6 Months,236.46795055032538,Finetuned
6 Months,342.1888957101877,Finetuned
6 Months,23708.37411513355,Finetuned
6 Months,314.91676590365455,Finetuned
6 Months,262.76998004960114,Finetuned
6 Months,17093.071580998097,Finetuned
6 Months,2211.9602825721004,Finetuned
6 Months,2540.6909848315536,Finetuned
6 Months,1032.3941006634911,Finetuned
6 Months,79.41453983041703,Finetuned
6 Months,165033.00395263176,Finetuned
6 Months,4184052.723746284,Finetuned
6 Months,151.64909281415024,Finetuned
6 Months,139.30025056598222,Finetuned
6 Months,444229.2474224211,Finetuned
6 Months,41544.66304228793,Finetuned
6 Months,127164.13207820657,Finetuned
6 Months,4184052.723746284,Finetuned
6 Months,28969.151934286827,Finetuned
6 Months,6877.050477878934,Finetuned
6 Months,164086.21004323254,Finetuned
6 Months,62.85892831612943,Finetuned
6 Months,52236.90226825985,Finetuned
6 Months,12359.416239235905,Finetuned
6 Months,660.7958352414408,Finetuned
6 Months,2075.1619848978708,Finetuned
6 Months,444229.2474224211,Finetuned
6 Months,38.506274766192675,Finetuned
6 Months,4184052.723746284,Finetuned
6 Months,1116.773459531956,Finetuned
6 Months,1729.0402915372263,Finetuned
6 Months,10278.95627213053,Finetuned
6 Months,57.374947523297166,Finetuned
6 Months,1059.6414174195077,Finetuned
6 Months,50321.567480506135,Finetuned
6 Months,137952.05603856756,Finetuned
6 Months,987.1764756954566,Finetuned
6 Months,22965.62401715538,Finetuned
6 Months,598.4645058247374,Finetuned
6 Months,2598306.6007587835,Finetuned
6 Months,1952.7509853725319,Finetuned
6 Months,14207.121642214313,Finetuned
6 Months,1384.7692039021038,Finetuned
6 Months,127164.13207820657,Finetuned
6 Months,28.754930054872442,Finetuned
6 Months,27719.272100815506,Finetuned
6 Months,193.30418967029715,Finetuned
6 Months,652049.990568142,Finetuned
6 Months,4184052.723746284,Finetuned
6 Months,1319722.1070494477,Finetuned
6 Months,4460.4529581278675,Finetuned
6 Months,43062.80560985794,Finetuned
6 Months,290.11132276286304,Finetuned
6 Months,97.56438545016297,Finetuned
6 Months,1781.8303209816786,Finetuned
6 Months,700.8332158939423,Finetuned
6 Months,1302715.8735584046,Finetuned
6 Months,224.89822882631077,Finetuned
6 Months,1808.6175544981197,Finetuned
6 Months,10923.093853770892,Finetuned
6 Months,1387784.2856035698,Finetuned
6 Months,181544.96657622233,Finetuned
6 Months,13595.176773340767,Finetuned
6 Months,448.5041482424069,Finetuned
6 Months,6284.658447740264,Finetuned
6 Months,202158.50874302885,Finetuned
6 Months,1188.6891930837703,Finetuned
6 Months,10504.93724399146,Finetuned
6 Months,18867.90679926865,Finetuned
6 Months,342387.398839302,Finetuned
6 Months,4184052.723746284,Finetuned
6 Months,329.117036526753,Finetuned
6 Months,127164.13207820657,Finetuned
6 Months,13826.862195633828,Finetuned
6 Months,434090.1784688488,Finetuned
6 Months,108.54214789747637,Finetuned
6 Months,378689.51680796355,Finetuned
6 Months,156.68304889068273,Finetuned
6 Months,308.3195665617629,Finetuned
6 Months,71.37057609982786,Finetuned
6 Months,1302.8213540307725,Finetuned
6 Months,770.5990192524605,Finetuned
6 Months,65.95234388222177,Finetuned
6 Months,6981.2791228316855,Finetuned
6 Months,667772.6897084842,Finetuned
6 Months,10504.93724399146,Finetuned
6 Months,248.40593420843132,Finetuned
6 Months,1302715.8735584046,Finetuned
6 Months,144.00501940898388,Finetuned
6 Months,697946.220818195,Finetuned
6 Months,974.5572645052454,Finetuned
6 Months,2179608.8468171125,Finetuned
6 Months,155777.56248783128,Finetuned
6 Months,1573.0754514489615,Finetuned
6 Months,1253.404032202794,Finetuned
6 Months,4184052.723746284,Finetuned
6 Months,93773.89365737406,Finetuned
6 Months,109.6292235501296,Finetuned
6 Months,35.698963014793726,Finetuned
9 Months,364.0880051517148,Finetuned
9 Months,132.59666616935576,Finetuned
9 Months,5524.015882518754,Finetuned
9 Months,306.3398803595701,Finetuned
9 Months,585087.2264213874,Finetuned
9 Months,1603.225254167482,Finetuned
9 Months,93.71134941591717,Finetuned
9 Months,56450.91753714726,Finetuned
9 Months,509534.3343519798,Finetuned
9 Months,1304.1129172967142,Finetuned
9 Months,159.95690606038818,Finetuned
9 Months,627.7904188052321,Finetuned
9 Months,189650552.78229812,Finetuned
9 Months,251.1147235550378,Finetuned
9 Months,229934.2390296349,Finetuned
9 Months,123.5271643673604,Finetuned
9 Months,95.35708472484357,Finetuned
9 Months,61836.10987321825,Finetuned
9 Months,176404.6686848278,Finetuned
9 Months,776.8421665466442,Finetuned
9 Months,146.12142330016016,Finetuned
9 Months,3246.64893628568,Finetuned
9 Months,133.53376182255076,Finetuned
9 Months,308.4098489681956,Finetuned
9 Months,77.23559367812595,Finetuned
9 Months,418.40162767447856,Finetuned
9 Months,652049.990568142,Finetuned
9 Months,177.0971067526994,Finetuned
9 Months,1356.688296881289,Finetuned
9 Months,218.09767402285303,Finetuned
9 Months,126.41565042226219,Finetuned
9 Months,75.64015848332681,Finetuned
9 Months,1868447.6586424985,Finetuned
9 Months,49.57416350543827,Finetuned
9 Months,7260.787189694113,Finetuned
9 Months,295.8012360339818,Finetuned
9 Months,4067.1296631642776,Finetuned
9 Months,8589.20852259424,Finetuned
9 Months,3871.695897696733,Finetuned
9 Months,572.9438045793092,Finetuned
9 Months,1188.6891930837703,Finetuned
9 Months,95483.4471609887,Finetuned
9 Months,982410.7492459851,Finetuned
9 Months,35521.78533811086,Finetuned
9 Months,1706035.4866850306,Finetuned
9 Months,5982.183012097355,Finetuned
9 Months,143.98455811338937,Finetuned
9 Months,505.6601924338332,Finetuned
9 Months,117.45402740372033,Finetuned
9 Months,243.9839051431731,Finetuned
9 Months,937034.0779875838,Finetuned
9 Months,9197.412864618784,Finetuned
9 Months,583.045733750342,Finetuned
9 Months,999791.3589459001,Finetuned
9 Months,432.34561853233123,Finetuned
9 Months,28969.151934286827,Finetuned
9 Months,1252230.2815631542,Finetuned
9 Months,7354.506565520048,Finetuned
9 Months,1244.1582853620507,Finetuned
9 Months,35.01167948777747,Finetuned
9 Months,83.49032674164056,Finetuned
9 Months,95.2313527488147,Finetuned
9 Months,76939.18386646158,Finetuned
9 Months,7690.297940236194,Finetuned
9 Months,65990.82297953428,Finetuned
9 Months,50.42133745990152,Finetuned
9 Months,103.84961666732568,Finetuned
9 Months,487.7570475924396,Finetuned
9 Months,563.7761030260673,Finetuned
9 Months,12705.000057354058,Finetuned
9 Months,1626.084014721757,Finetuned
9 Months,5206.921234417044,Finetuned
9 Months,15941.720300179231,Finetuned
9 Months,281.3385622957032,Finetuned
9 Months,166.35749882496546,Finetuned
9 Months,101035.64408776184,Finetuned
9 Months,999791.3589459001,Finetuned
9 Months,114.63499238528458,Finetuned
9 Months,73932.08747992234,Finetuned
9 Months,61.096023667804495,Finetuned
9 Months,3394788.9479464865,Finetuned
9 Months,101534.4490607875,Finetuned
9 Months,1408.5923956448935,Finetuned
9 Months,3478.1070347460086,Finetuned
9 Months,1729.0402915372263,Finetuned
9 Months,34183.42103119159,Finetuned
9 Months,98027.36348041662,Finetuned
9 Months,166.9294643300108,Finetuned
9 Months,454.71088891446675,Finetuned
9 Months,114.0759627958666,Finetuned
9 Months,43496.640985074155,Finetuned
9 Months,1354.7133969432286,Finetuned
9 Months,5002.4307059482335,Finetuned
9 Months,3278.3034586428134,Finetuned
9 Months,141250.97241305394,Finetuned
9 Months,11910.069113724316,Finetuned
9 Months,4223.821151230558,Finetuned
9 Months,56645.707712808355,Finetuned
9 Months,2101.0204462322654,Finetuned
9 Months,330.1815196789004,Finetuned
9 Months,310.78175688658473,Finetuned
9 Months,197.80090790956208,Finetuned
9 Months,96.58455426396011,Finetuned
9 Months,2197.380289914827,Finetuned
9 Months,630.7402747505082,Finetuned
9 Months,453.9900905353893,Finetuned
9 Months,159.57865657550167,Finetuned
9 Months,695.7836053262732,Finetuned
9 Months,25703.947847420302,Finetuned
9 Months,86441.79710854134,Finetuned
9 Months,378689.51680796355,Finetuned
9 Months,5922.228686757303,Finetuned
9 Months,1312.0581412217832,Finetuned
9 Months,103.84961666732568,Finetuned
9 Months,584.4633994925495,Finetuned
9 Months,175.91057293770317,Finetuned
9 Months,6295.1438533427,Finetuned
9 Months,127164.13207820657,Finetuned
9 Months,10504.93724399146,Finetuned
9 Months,18304.850879565925,Finetuned
9 Months,1336496.5191195484,Finetuned
9 Months,697946.220818195,Finetuned
9 Months,697946.220818195,Finetuned
9 Months,78279.84374584143,Finetuned
9 Months,62873.7729675309,Finetuned
9 Months,178.8649769882045,Finetuned
9 Months,56053.77475609548,Finetuned
9 Months,969.9809388102436,Finetuned
9 Months,4184052.723746284,Finetuned
9 Months,3887.594422862459,Finetuned
9 Months,620.9079618252208,Finetuned
9 Months,129.9243579624524,Finetuned
9 Months,385791.50813789124,Finetuned
9 Months,701.5647905627765,Finetuned
9 Months,3203.6323610462914,Finetuned
9 Months,330.92564447383967,Finetuned
9 Months,17247.978871377454,Finetuned
9 Months,127164.13207820657,Finetuned
9 Months,2336.692299365882,Finetuned
9 Months,323534.8980101968,Finetuned
9 Months,165033.00395263176,Finetuned
9 Months,2618.913640376113,Finetuned
9 Months,197.29769793451447,Finetuned
9 Months,1226683.7913134692,Finetuned
9 Months,17437.235045428723,Finetuned
9 Months,144.89141116760948,Finetuned
9 Months,1106.9456519179448,Finetuned
9 Months,37474.49845145688,Finetuned
9 Months,813.5923221516446,Finetuned
9 Months,697946.220818195,Finetuned
9 Months,100.61313597866507,Finetuned
9 Months,3648.019085037932,Finetuned
9 Months,162132.4852655372,Finetuned
9 Months,214571.7826523111,Finetuned
9 Months,1476.5033141804304,Finetuned
9 Months,53602.443700076015,Finetuned
9 Months,1046.6886399533744,Finetuned
9 Months,354938191.42988646,Finetuned
9 Months,82.85083137839366,Finetuned
9 Months,1762.441524589034,Finetuned
9 Months,7223.2571866244925,Finetuned
9 Months,555.8982371855635,Finetuned
9 Months,1823.1052175485809,Finetuned
9 Months,1128.6700168755233,Finetuned
9 Months,42.189999254474394,Finetuned
9 Months,215.04734053913722,Finetuned
9 Months,201251.91250463124,Finetuned
9 Months,34.58218882349777,Finetuned
9 Months,2435.8623621203205,Finetuned
9 Months,1734.7749046569938,Finetuned
9 Months,1891.5794485713936,Finetuned
9 Months,94.91704609661447,Finetuned
9 Months,517.2197963707326,Finetuned
9 Months,114.31877107458432,Finetuned
9 Months,1006891.2366507577,Finetuned
9 Months,11048.121344348549,Finetuned
9 Months,2306.6889502504782,Finetuned
9 Months,5526.065558284351,Finetuned
9 Months,7132.0400899021815,Finetuned
9 Months,7832.886659401721,Finetuned
9 Months,121.23299025240868,Finetuned
9 Months,2033134.5307151338,Finetuned
9 Months,751.4276609921922,Finetuned
9 Months,355.33828101599045,Finetuned
9 Months,613.1523481420422,Finetuned
9 Months,217.761191324979,Finetuned
9 Months,2361.1225298266013,Finetuned
9 Months,130.89810712447803,Finetuned
9 Months,799.4246249240477,Finetuned
9 Months,155.5898053256986,Finetuned
9 Months,7750.037174196057,Finetuned
9 Months,172.80923549379807,Finetuned
9 Months,340.5042634433296,Finetuned
9 Months,15330.1692241011,Finetuned
9 Months,652049.990568142,Finetuned
9 Months,19325.166963464297,Finetuned
9 Months,5526.065558284351,Finetuned
9 Months,33124.3148915105,Finetuned
9 Months,287.61547495381797,Finetuned
9 Months,112839.45684682511,Finetuned
9 Months,281.7003361734559,Finetuned
9 Months,3461.145680214306,Finetuned
9 Months,542846.6868312468,Finetuned
9 Months,972.245314992313,Finetuned
9 Months,3681.370928936687,Finetuned
9 Months,93.82388921727105,Finetuned
9 Months,90982.08796756115,Finetuned
9 Months,83.42947746382839,Finetuned
9 Months,2444.6277478597854,Finetuned
9 Months,263.19119491839024,Finetuned
9 Months,529.104205404952,Finetuned
9 Months,38976366.527499974,Finetuned
9 Months,1006891.2366507577,Finetuned
9 Months,438.58046722819455,Finetuned
9 Months,289.1629240062761,Finetuned
9 Months,1959.6639026434373,Finetuned
9 Months,1830757.552405557,Finetuned
9 Months,11237.643628068274,Finetuned
9 Months,26.35822817306179,Finetuned
9 Months,937034.0779875838,Finetuned
9 Months,192437.5950881354,Finetuned
9 Months,1015.2388856000599,Finetuned
9 Months,194824.86394249735,Finetuned
9 Months,1068.843828823103,Finetuned
9 Months,5674.478695301629,Finetuned
9 Months,488.5198102849612,Finetuned
9 Months,492897.74715702824,Finetuned
9 Months,1830757.552405557,Finetuned
9 Months,45620.31524571409,Finetuned
9 Months,345.6708832055621,Finetuned
9 Months,1885.5206822339628,Finetuned
9 Months,1953.5938527525884,Finetuned
9 Months,31448.53602598861,Finetuned
9 Months,945.1959581649776,Finetuned
9 Months,2382.796468394257,Finetuned
9 Months,114.06851083414037,Finetuned
9 Months,310.9574143731045,Finetuned
9 Months,13471490.517928598,Finetuned
9 Months,97.00919196522085,Finetuned
9 Months,1371.1765346061056,Finetuned
9 Months,418.5744385301136,Finetuned
9 Months,563.5868788945263,Finetuned
9 Months,17291666.613130797,Finetuned
9 Months,6331.207830065077,Finetuned
9 Months,6689362.707980471,Finetuned
9 Months,1374.1612336863627,Finetuned
9 Months,646.3925208323946,Finetuned
9 Months,106.79273014770003,Finetuned
9 Months,1960.4013149579011,Finetuned
9 Months,196955.47283077356,Finetuned
9 Months,112839.45684682511,Finetuned
9 Months,25.138301834003066,Finetuned
9 Months,555.9947321081554,Finetuned
9 Months,1830757.552405557,Finetuned
9 Months,1308.7539346325145,Finetuned
9 Months,1370.3327025154053,Finetuned
9 Months,194.71748276401854,Finetuned
9 Months,183.9372820359807,Finetuned
9 Months,106.53725129244718,Finetuned
9 Months,619.5649534721152,Finetuned
9 Months,4184052.723746284,Finetuned
9 Months,391.17902715823016,Finetuned
9 Months,127164.13207820657,Finetuned
9 Months,1013.3294423662014,Finetuned
9 Months,4684.158160064806,Finetuned
9 Months,201135.4454486158,Finetuned
9 Months,536.8695586556657,Finetuned
9 Months,78.31855363228576,Finetuned
9 Months,303.67024212605355,Finetuned
9 Months,156.5855050030287,Finetuned
9 Months,1150892.1840611638,Finetuned
9 Months,144.41795532872433,Finetuned
9 Months,4223.8694893041375,Finetuned
9 Months,207.87113699526606,Finetuned
9 Months,3156.9739347151303,Finetuned
9 Months,4969.948044545091,Finetuned
9 Months,116.09782504430045,Finetuned
9 Months,209.77649051970926,Finetuned
9 Months,3785.9307876566154,Finetuned
9 Months,57567.1119666331,Finetuned
9 Months,1718683.2710086664,Finetuned
9 Months,6403.126245723594,Finetuned
9 Months,233.56072247106684,Finetuned
9 Months,50476.57472478993,Finetuned
9 Months,886.9142795682145,Finetuned
9 Months,81.72476106512718,Finetuned
9 Months,1350.3677841029566,Finetuned
9 Months,1021.5595728065615,Finetuned
9 Months,127164.13207820657,Finetuned
9 Months,37283.28680554024,Finetuned
9 Months,937034.0779875838,Finetuned
9 Months,1868447.6586424985,Finetuned
9 Months,613931.493069291,Finetuned
9 Months,197.03595612188747,Finetuned
9 Months,109.03942547458841,Finetuned
9 Months,4019.7806692608356,Finetuned
9 Months,1037.6517431603459,Finetuned
9 Months,1218.4179485457346,Finetuned
9 Months,65.83643223877648,Finetuned
9 Months,66.82692037547515,Finetuned
9 Months,733.7094165699098,Finetuned
9 Months,110.93662614441436,Finetuned
9 Months,1104953.4006674998,Finetuned
9 Months,563.012875801889,Finetuned
9 Months,12394.910189392673,Finetuned
9 Months,588.1874157654887,Finetuned
9 Months,52.394581363158736,Finetuned
9 Months,53602.443700076015,Finetuned
9 Months,127164.13207820657,Finetuned
9 Months,3451.5898599560805,Finetuned
9 Months,179.46556802131124,Finetuned
9 Months,204.78515453031832,Finetuned
9 Months,27719.272100815506,Finetuned
9 Months,418.40162767447856,Finetuned
9 Months,247124.6923188832,Finetuned
9 Months,4067.1296631642776,Finetuned
9 Months,10504.93724399146,Finetuned
9 Months,560.3300695746191,Finetuned
9 Months,592.6522439994664,Finetuned
9 Months,375.18784292937204,Finetuned
9 Months,596599.1581911236,Finetuned
9 Months,118.32269146608465,Finetuned
9 Months,298.43684339669153,Finetuned
9 Months,308.9210159231357,Finetuned
9 Months,68.59351875323622,Finetuned
9 Months,426.0762660840675,Finetuned
9 Months,5775507.097267958,Finetuned
9 Months,3703.8171052658527,Finetuned
9 Months,102.20136345916274,Finetuned
9 Months,4184052.723746284,Finetuned
9 Months,74046.18546611282,Finetuned
9 Months,236.42397952385772,Finetuned
9 Months,418.40162767447856,Finetuned
9 Months,3453942.90712252,Finetuned
9 Months,4156.334678074369,Finetuned
9 Months,2618.913640376113,Finetuned
9 Months,1336496.5191195484,Finetuned
9 Months,228029.5904915181,Finetuned
9 Months,96.76336733379317,Finetuned
9 Months,28969.151934286827,Finetuned
9 Months,26.589918007292734,Finetuned
9 Months,126.81503004816268,Finetuned
9 Months,888.6850929648725,Finetuned
9 Months,10384537.469252493,Finetuned
9 Months,10504.93724399146,Finetuned
9 Months,200650.73163917972,Finetuned
9 Months,68.84753989082049,Finetuned
9 Months,1868447.6586424985,Finetuned
9 Months,43915.28429978368,Finetuned
9 Months,982410.7492459851,Finetuned
9 Months,1733.3502155438598,Finetuned
9 Months,2619.9903232186157,Finetuned
9 Months,417.12711139565187,Finetuned
9 Months,43.10210083515207,Finetuned
9 Months,2778.080114429287,Finetuned
9 Months,295442.7940987611,Finetuned
9 Months,441.8266397059323,Finetuned
9 Months,569.5351486501185,Finetuned
9 Months,1166.0275273644793,Finetuned
9 Months,588.2275242879904,Finetuned
9 Months,1099.232509345345,Finetuned
9 Months,560.0298327534274,Finetuned
9 Months,24550.60797257437,Finetuned
9 Months,485.54928664277736,Finetuned
9 Months,333.1653953909439,Finetuned
9 Months,10504.93724399146,Finetuned
9 Months,26096.92656378587,Finetuned
9 Months,12087126.514490908,Finetuned
9 Months,1272.0402907521884,Finetuned
9 Months,228029.5904915181,Finetuned
9 Months,43.23964257523992,Finetuned
9 Months,4256.226418194282,Finetuned
9 Months,886.9142795682145,Finetuned
9 Months,186.88323476179795,Finetuned
9 Months,84.1218008333094,Finetuned
9 Months,1006891.2366507577,Finetuned
9 Months,859.8678520563706,Finetuned
9 Months,5731.93036308653,Finetuned
9 Months,4673.845918190615,Finetuned
9 Months,544222.4000921309,Finetuned
9 Months,10185.317945067081,Finetuned
9 Months,375.18784292937204,Finetuned
9 Months,141.59170748378878,Finetuned
9 Months,127164.13207820657,Finetuned
9 Months,194.40557608208528,Finetuned
9 Months,110.19682925086636,Finetuned
9 Months,101.80442296034668,Finetuned
9 Months,1739.3587031201182,Finetuned
9 Months,798.2780498961914,Finetuned
9 Months,42044.441452045845,Finetuned
9 Months,2630.8768673660375,Finetuned
9 Months,982410.7492459851,Finetuned
9 Months,441.1685466250787,Finetuned
9 Months,792.6748653644373,Finetuned
9 Months,568999.9080178394,Finetuned
9 Months,78279.84374584143,Finetuned
9 Months,574.2963770369968,Finetuned
9 Months,8185.584747330598,Finetuned
9 Months,13241.394812286342,Finetuned
9 Months,40932.96039362206,Finetuned
9 Months,8939.459090676351,Finetuned
9 Months,697946.220818195,Finetuned
9 Months,2870.704354599512,Finetuned
9 Months,50.87828475145206,Finetuned
9 Months,4184052.723746284,Finetuned
9 Months,137.39665939450342,Finetuned
9 Months,65478.527212733374,Finetuned
9 Months,1336496.5191195484,Finetuned
9 Months,890.4925617078463,Finetuned
9 Months,616.454800999405,Finetuned
9 Months,194824.86394249735,Finetuned
9 Months,26934.166618415533,Finetuned
9 Months,5243.182363163337,Finetuned
9 Months,28969.151934286827,Finetuned
9 Months,1336496.5191195484,Finetuned
9 Months,408.4999136975988,Finetuned
9 Months,445.9164094463684,Finetuned
9 Months,9.422820864551069,Finetuned
